group_id,event,ambiguousflag,track_id,filename,video,frame,datetime,tagid,mergethreshold,eventid,short_interruption,complex,comment,error,to_review,labelbee_valid
616,UD,,14229,5second/track_14229_5s.png,5_02_R_190807150000.cfr.mp4,62270,52:32.2,1567,5s,1567__14229,,,,,,
617,x,TRUE,10406,5second/track_10406_5s.png,29_02_R_190808140000.cfr.mp4,45717,38:06.0,1587,5s,1587__10406,,,stay_at_exit,TRUE,,TRUE
618,UD,,6108,5second/track_06108_5s.png,30_02_R_190808150000.cfr.mp4,21264,17:45.5,1604,5s,1604__6108,,,stay_at_exit,FALSE,,TRUE
619,D,,9642,5second/track_09642_5s.png,27_02_R_190808120000.cfr.mp4,35537,29:49.3,1640,5s,1640__9642_9664,,,u-turn in trajectory,,,
620,UD,,9920,5second/track_09920_5s.png,27_02_R_190808120000.cfr.mp4,36578,30:34.9,1640,5s,1640__9920,,,stay_at_exit,FALSE,,TRUE
621,U,,9996,5second/track_09996_5s.png,27_02_R_190808120000.cfr.mp4,36836,30:45.5,1640,5s,1640__9996,,,,,,
622,DU,,10066,5second/track_10066_5s.png,27_02_R_190808120000.cfr.mp4,37054,31:00.8,1640,5s,1640__10066,,,,,,
623,DU,,10200,5second/track_10200_5s.png,27_02_R_190808120000.cfr.mp4,37514,31:23.7,1640,5s,1640__10200_10241,,,,,,
624,DU,,10283,5second/track_10283_5s.png,27_02_R_190808120000.cfr.mp4,37776,31:45.9,1640,5s,1640__10283,,,,,,
625,D,,10481,5second/track_10481_5s.png,27_02_R_190808120000.cfr.mp4,38396,32:17.3,1640,5s,1640__10481,,,,,,
626,UD,,10654,5second/track_10654_5s.png,27_02_R_190808120000.cfr.mp4,38945,32:50.6,1640,5s,1640__10654,,,,,,
627,U,,10845,5second/track_10845_5s.png,27_02_R_190808120000.cfr.mp4,39704,33:39.6,1640,5s,1640__10845,,,,,,
628,x,TRUE,11757,5second/track_11757_5s.png,27_02_R_190808120000.cfr.mp4,43217,36:01.6,1640,5s,1640__11757,,,stay_at_entrance,TRUE,,TRUE
629,D,,12348,5second/track_12348_5s.png,27_02_R_190808120000.cfr.mp4,45544,38:21.7,1640,5s,1640__12348_12358,,,,,,
630,U,,12454,5second/track_12454_5s.png,27_02_R_190808120000.cfr.mp4,46169,38:32.8,1640,5s,1640__12454,,,,,,
631,DU,,12517,5second/track_12517_5s.png,27_02_R_190808120000.cfr.mp4,46456,38:52.1,1640,5s,1640__12517,,,,,,
632,DU,,12681,5second/track_12681_5s.png,27_02_R_190808120000.cfr.mp4,47157,39:25.5,1640,5s,1640__12681,,,,,,
633,x,TRUE,13109,5second/track_13109_5s.png,27_02_R_190808120000.cfr.mp4,48788,40:41.0,1640,5s,1640__13109,,,stay_at_entrance,,,
634,D,,13300,5second/track_13300_5s.png,27_02_R_190808120000.cfr.mp4,49601,41:25.7,1640,5s,1640__13300,,,,,,
635,UD,FALSE,13445,5second/track_13445_5s.png,27_02_R_190808120000.cfr.mp4,50089,41:47.5,1640,5s,1640__13445,,,stay_at_exit,FALSE,,TRUE
636,U,,13776,5second/track_13776_5s.png,27_02_R_190808120000.cfr.mp4,51281,42:47.7,1640,5s,1640__13776,,,,,,
637,DU,,16480,5second/track_16480_5s.png,27_02_R_190808120000.cfr.mp4,63096,52:55.1,1640,5s,1640__16480_16513,,,stay_at_entrance,,,
638,D,,16621,5second/track_16621_5s.png,27_02_R_190808120000.cfr.mp4,63827,53:23.4,1640,5s,1640__16621,,,,,,
639,U,,16688,5second/track_16688_5s.png,27_02_R_190808120000.cfr.mp4,64198,53:36.3,1640,5s,1640__16688,,,,,,
640,D,,16896,5second/track_16896_5s.png,27_02_R_190808120000.cfr.mp4,65243,54:30.2,1640,5s,1640__16896,,,,,,
641,U,,17736,5second/track_17736_5s.png,27_02_R_190808120000.cfr.mp4,69477,58:03.8,1640,5s,1640__17736_17758,x,,,,,
642,D,,17798,5second/track_17798_5s.png,27_02_R_190808120000.cfr.mp4,69787,58:13.7,1640,5s,1640__17798,,,,,,
643,U,,18319,5second/track_18319_5s.png,27_02_R_190808120000.cfr.mp4,71689,59:50.8,1640,5s,1640__18319,,,,,,
644,D,,55,5second/track_00055_5s.png,28_02_R_190808130000.cfr.mp4,106,00:10.6,1640,5s,1640__55_73,,,,,,
645,D,,13517,5second/track_13517_5s.png,28_02_R_190808130000.cfr.mp4,58310,48:37.9,1640,5s,1640__13517,,,,,,
646,UD,,14507,5second/track_14507_5s.png,28_02_R_190808130000.cfr.mp4,62165,52:06.7,1640,5s,1640__14507_14516_14527_14533,x,,,,,
647,D,,3410,5second/track_03410_5s.png,26_02_R_190808110000.cfr.mp4,12684,10:36.0,1686,5s,1686__3410,,,,,,
648,U,,4149,5second/track_04149_5s.png,26_02_R_190808110000.cfr.mp4,15189,12:41.6,1686,5s,1686__4149,,,,,,
649,x,TRUE,2523,5second/track_02523_5s.png,1_02_R_190807110000.cfr.mp4,11174,09:20.7,1697,5s,1697__2523,,,end_on_ramp,TRUE,,TRUE
650,U,TRUE,2526,5second/track_02526_5s.png,1_02_R_190807110000.cfr.mp4,11188,09:22.9,1697,5s,1697__2526_2530_2534,,,disjointed,TRUE,,TRUE
651,DU,,2539,5second/track_02539_5s.png,1_02_R_190807110000.cfr.mp4,11240,09:36.0,1697,5s,1697__2539_2564_2583,,,,FALSE,,TRUE
652,D,,2638,5second/track_02638_5s.png,1_02_R_190807110000.cfr.mp4,11702,10:04.2,1697,5s,1697__2638,,,,,,
653,U,,2748,5second/track_02748_5s.png,1_02_R_190807110000.cfr.mp4,12208,10:15.6,1697,5s,1697__2748,,,,,,
654,DU,,2822,5second/track_02822_5s.png,1_02_R_190807110000.cfr.mp4,12563,10:31.7,1697,5s,1697__2822_2831,,,stay_at_entrance,,,
655,DU,,2872,5second/track_02872_5s.png,1_02_R_190807110000.cfr.mp4,12791,10:57.3,1697,5s,1697__2872,,,,,,
656,U,,2873,5second/track_02873_5s.png,1_02_R_190807110000.cfr.mp4,12795,10:47.8,1697,5s,1697__2873_2900,,,disjointed,TRUE,,TRUE
657,D,,2902,5second/track_02902_5s.png,1_02_R_190807110000.cfr.mp4,12880,10:57.0,1697,5s,1697__2902,,,,,,
658,x,TRUE,2924,5second/track_02924_5s.png,1_02_R_190807110000.cfr.mp4,12965,10:48.4,1697,5s,1697__2924,,,,,,
659,DU,,3011,5second/track_03011_5s.png,1_02_R_190807110000.cfr.mp4,13293,11:05.9,1697,5s,1697__3011_3012,,,stay_at_entrance,FALSE,,TRUE
660,DU,,3029,5second/track_03029_5s.png,1_02_R_190807110000.cfr.mp4,13451,11:21.7,1697,5s,1697__3029_3042,,,,,,
661,DU,,3097,5second/track_03097_5s.png,1_02_R_190807110000.cfr.mp4,13997,11:42.2,1697,5s,1697__3097,,,,,,
662,D,,3219,5second/track_03219_5s.png,1_02_R_190807110000.cfr.mp4,14586,12:21.4,1697,5s,1697__3219_3258,,,,,,
663,DU,FALSE,3357,5second/track_03357_5s.png,1_02_R_190807110000.cfr.mp4,15215,12:47.7,1697,5s,1697__3357_3368_3375,,,stay_at_entrance,FALSE,,TRUE
664,DU,,3405,5second/track_03405_5s.png,1_02_R_190807110000.cfr.mp4,15461,13:00.3,1697,5s,1697__3405,,,,,,
665,D,,3534,5second/track_03534_5s.png,1_02_R_190807110000.cfr.mp4,16032,13:50.2,1697,5s,1697__3534_3582,x,x,u-turn in trajectory,,,
666,U,,3701,5second/track_03701_5s.png,1_02_R_190807110000.cfr.mp4,16726,14:16.7,1697,5s,1697__3701_3708_3729,x,x,complex u-turn,,,
667,D,,3772,5second/track_03772_5s.png,1_02_R_190807110000.cfr.mp4,17333,14:33.0,1697,5s,1697__3772,,,,,,
668,D,,2548,5second/track_02548_5s.png,6_02_R_190807160000.cfr.mp4,10889,09:06.3,1697,5s,1697__2548,,,,,,
669,U,,10605,5second/track_10605_5s.png,6_02_R_190807160000.cfr.mp4,44938,37:31.9,1697,5s,1697__10605,,,,,,
670,D,,3539,5second/track_03539_5s.png,26_02_R_190808110000.cfr.mp4,13126,10:58.3,1697,5s,1697__3539,,,,,,
671,DU,,8768,5second/track_08768_5s.png,30_02_R_190808150000.cfr.mp4,31413,26:22.5,1697,5s,1697__8768,,,,,,
672,D,,20276,5second/track_20276_5s.png,30_02_R_190808150000.cfr.mp4,68895,57:34.6,1697,5s,1697__20276_20327,x,,,,,
673,U,,20435,5second/track_20435_5s.png,30_02_R_190808150000.cfr.mp4,69372,58:08.7,1697,5s,1697__20435_20532,,,disjointed,FALSE,,TRUE
674,DU,,2812,5second/track_02812_5s.png,5_02_R_190807150000.cfr.mp4,10661,09:59.3,1713,5s,1713__2812,,,,,,
675,D,,10782,5second/track_10782_5s.png,4_02_R_190807140000.cfr.mp4,53724,44:50.3,1741,5s,1741__10782,,,,,,
676,D,,3679,5second/track_03679_5s.png,26_02_R_190808110000.cfr.mp4,13646,11:24.2,1741,5s,1741__3679,,,,,,
677,D,,1367,5second/track_01367_5s.png,28_02_R_190808130000.cfr.mp4,6042,05:03.8,1741,5s,1741__1367,,,,,,
678,D,,1590,5second/track_01590_5s.png,29_02_R_190808140000.cfr.mp4,7692,06:25.6,1741,5s,1741__1590,,,,,,
679,D,,6769,5second/track_06769_5s.png,30_02_R_190808150000.cfr.mp4,23372,19:29.8,1741,5s,1741__6769,,,,,,
680,D,,9332,5second/track_09332_5s.png,31_02_R_190808160000.cfr.mp4,22625,18:53.0,1774,5s,1774__9332,,,,,,
681,U,,4674,5second/track_04674_5s.png,27_02_R_190808120000.cfr.mp4,19097,17:19.5,1796,5s,1796__4674,,,,,,
682,x,x,11011,5second/track_11011_5s.png,1_02_R_190807110000.cfr.mp4,56204,46:52.0,1802,5s,1802__11011,,,stay_at_exit,,,
683,x,TRUE,982,5second/track_00982_5s.png,1_02_R_190807110000.cfr.mp4,4264,03:33.5,1849,5s,1849__982,,,stay_at_exit,TRUE,,TRUE
684,D,,12098,5second/track_12098_5s.png,29_02_R_190808140000.cfr.mp4,54334,46:58.2,1869,5s,1869__12098,,,,,,
685,x,TRUE,10786,5second/track_10786_5s.png,28_02_R_190808130000.cfr.mp4,47658,39:43.2,1870,5s,1870__10786,,,stay_at_exit,TRUE,,TRUE
686,D,,10022,5second/track_10022_5s.png,30_02_R_190808150000.cfr.mp4,35609,30:11.2,1870,5s,1870__10022,,,,,,
687,x,TRUE,6073,5second/track_06073_5s.png,1_02_R_190807110000.cfr.mp4,30942,25:50.7,1900,5s,1900__6073,,,stay_at_exit,TRUE,,TRUE
688,UD,x,13059,5second/track_13059_5s.png,4_02_R_190807140000.cfr.mp4,63117,52:41.3,1907,5s,1907__13059,,,end_on_ramp,FALSE,,TRUE
689,x,TRUE,13082,5second/track_13082_5s.png,4_02_R_190807140000.cfr.mp4,63180,52:39.7,1907,5s,1907__13082,,,,TRUE,,TRUE
690,UD,,13152,5second/track_13152_5s.png,4_02_R_190807140000.cfr.mp4,63450,53:02.9,1907,5s,1907__13152_13169,,,,,,
691,UD,FALSE,13337,5second/track_13337_5s.png,4_02_R_190807140000.cfr.mp4,64126,53:33.0,1907,5s,1907__13337,,,stay_at_exit,FALSE,,TRUE
692,U,,15045,5second/track_15045_5s.png,4_02_R_190807140000.cfr.mp4,70354,58:48.3,1907,5s,1907__15045_15088,x,,,,,
693,DU,FALSE,15175,5second/track_15175_5s.png,4_02_R_190807140000.cfr.mp4,70760,59:05.6,1907,5s,1907__15175,,,stay_at_entrance,FALSE,,TRUE
694,U,,6743,5second/track_06743_5s.png,5_02_R_190807150000.cfr.mp4,28532,24:05.8,1922,5s,1922__6743,,,,,,
695,x,TRUE,5,5second/track_00005_5s.png,3_02_R_190807130000.cfr.mp4,6,00:00.3,1950,5s,1950__5,,,stay_at_exit,TRUE,,TRUE
696,x,TRUE,14297,5second/track_14297_5s.png,26_02_R_190808110000.cfr.mp4,59816,49:51.4,1951,5s,1951__14297,,,stay_at_exit,TRUE,,TRUE
697,x,TRUE,20471,5second/track_20471_5s.png,31_02_R_190808160000.cfr.mp4,46808,39:00.6,1951,5s,1951__20471,,,stay_at_exit,TRUE,,TRUE
698,D,,2759,5second/track_02759_5s.png,30_02_R_190808150000.cfr.mp4,9500,07:56.0,1953,5s,1953__2759,,,,,,
699,U,,10552,5second/track_10552_5s.png,30_02_R_190808150000.cfr.mp4,37251,31:08.4,1954,5s,1954__10552,,,,,,
700,U,,3741,5second/track_03741_5s.png,31_02_R_190808160000.cfr.mp4,11360,09:36.4,1989,5s,1989__3741,,,,,,
701,x,TRUE,8796,5second/track_08796_5s.png,4_02_R_190807140000.cfr.mp4,45610,38:00.5,2003,5s,2003__8796,,,stay_at_exit,TRUE,,TRUE
702,UD,,11440,5second/track_11440_5s.png,28_02_R_190808130000.cfr.mp4,49731,41:29.8,2096,5s,2096__11440,,,stay_at_exit,,,
703,DU,,165,5second/track_00165_5s.png,1_02_R_190807110000.cfr.mp4,784,00:41.6,2129,5s,2129__165,,,,,,
704,x,TRUE,5694,5second/track_05694_5s.png,28_02_R_190808130000.cfr.mp4,26748,22:17.5,2129,5s,2129__5694,,,stay_at_exit,TRUE,,TRUE
705,D,,2729,5second/track_02729_5s.png,2_02_R_190807120000.cfr.mp4,11455,09:35.3,2140,5s,2140__2729,,,,,,
706,D,,1422,5second/track_01422_5s.png,3_02_R_190807130000.cfr.mp4,8719,07:17.7,2140,5s,2140__1422,,,,,,
707,D,,9167,5second/track_09167_5s.png,4_02_R_190807140000.cfr.mp4,47356,39:31.8,2140,5s,2140__9167,,,,,,
708,UD,TRUE,1569,5second/track_01569_5s.png,30_02_R_190808150000.cfr.mp4,5530,04:37.4,2203,5s,2203__1569,,,stay_at_exit,FALSE,,TRUE
709,DU,,13921,5second/track_13921_5s.png,4_02_R_190807140000.cfr.mp4,66145,55:23.5,2230,5s,2230__13921,,,stay_at_exit,,,
710,x,TRUE,11516,5second/track_11516_5s.png,26_02_R_190808110000.cfr.mp4,46571,38:48.6,2248,5s,2248__11516,,,stay_at_exit,TRUE,,TRUE
711,DU,,13812,5second/track_13812_5s.png,1_02_R_190807110000.cfr.mp4,71519,59:44.7,2253,5s,2253__13812,,,,,,
712,DU,,10241,5second/track_10241_5s.png,26_02_R_190808110000.cfr.mp4,40744,34:19.2,2262,5s,2262__10241,,,,,,
713,D,,2066,5second/track_02066_5s.png,1_02_R_190807110000.cfr.mp4,9322,07:47.9,2289,5s,2289__2066,,,,,,
714,U,,9499,5second/track_09499_5s.png,1_02_R_190807110000.cfr.mp4,48338,40:18.1,2289,5s,2289__9499,,,,,,
715,U,,6080,5second/track_06080_5s.png,4_02_R_190807140000.cfr.mp4,33477,28:02.4,2289,5s,2289__6080,,,,,,
716,x,TRUE,9011,5second/track_09011_5s.png,4_02_R_190807140000.cfr.mp4,46695,38:55.3,2289,5s,2289__9011,,,stay_at_exit,TRUE,,TRUE
717,x,TRUE,14755,5second/track_14755_5s.png,5_02_R_190807150000.cfr.mp4,64227,53:32.0,2289,5s,2289__14755,,,stay_at_exit,TRUE,,TRUE
718,U,,5795,5second/track_05795_5s.png,6_02_R_190807160000.cfr.mp4,24871,20:46.1,2289,5s,2289__5795,,,,,,
719,U,,9118,5second/track_09118_5s.png,6_02_R_190807160000.cfr.mp4,39320,32:48.0,2289,5s,2289__9118,,,,,,
720,D,,16789,5second/track_16789_5s.png,6_02_R_190807160000.cfr.mp4,64985,54:11.9,2289,5s,2289__16789,,,,,,
721,D,,1509,5second/track_01509_5s.png,1_02_R_190807110000.cfr.mp4,6949,05:48.2,2321,5s,2321__1509,,,,,,
722,DU,,10303,5second/track_10303_5s.png,5_02_R_190807150000.cfr.mp4,43305,36:26.0,2321,5s,2321__10303,,,,,,
723,D,,13240,5second/track_13240_5s.png,26_02_R_190808110000.cfr.mp4,54794,45:42.7,2321,5s,2321__13240,,,,,,
724,U,,13277,5second/track_13277_5s.png,26_02_R_190808110000.cfr.mp4,54968,45:50.1,2321,5s,2321__13277_13278,,,,,,
725,D,,14730,5second/track_14730_5s.png,26_02_R_190808110000.cfr.mp4,61933,51:39.4,2321,5s,2321__14730,,,,,,
726,D,,1761,5second/track_01761_5s.png,1_02_R_190807110000.cfr.mp4,7743,06:28.0,2347,5s,2347__1761,,,,,,
727,D,,10669,5second/track_10669_5s.png,4_02_R_190807140000.cfr.mp4,53352,44:28.7,2347,5s,2347__10669,,,,,,
728,U,,11195,5second/track_11195_5s.png,4_02_R_190807140000.cfr.mp4,55781,46:30.0,2347,5s,2347__11195,,,,,,
729,U,,13525,5second/track_13525_5s.png,27_02_R_190808120000.cfr.mp4,50317,41:56.4,2347,5s,2347__13525,,,,,,
730,D,,11777,5second/track_11777_5s.png,29_02_R_190808140000.cfr.mp4,52855,44:04.4,2347,5s,2347__11777,,,,,,
731,U,,4000,5second/track_04000_5s.png,30_02_R_190808150000.cfr.mp4,14046,11:43.1,2347,5s,2347__4000,,,,,,
732,D,,7184,5second/track_07184_5s.png,4_02_R_190807140000.cfr.mp4,38074,31:44.8,2356,5s,2356__7184,,,,,,
733,D,,11051,5second/track_11051_5s.png,5_02_R_190807150000.cfr.mp4,46473,38:49.8,2356,5s,2356__11051,,,,,,
734,U,,17915,5second/track_17915_5s.png,6_02_R_190807160000.cfr.mp4,68210,56:53.4,2356,5s,2356__17915,,,,,,
735,D,,14840,5second/track_14840_5s.png,26_02_R_190808110000.cfr.mp4,62461,52:07.1,2356,5s,2356__14840,,,,,,
736,D,,11744,5second/track_11744_5s.png,29_02_R_190808140000.cfr.mp4,52618,44:00.6,2356,5s,2356__11744,,,,,,
737,UD,,12875,5second/track_12875_5s.png,30_02_R_190808150000.cfr.mp4,45188,37:42.4,2356,5s,2356__12875,,,,,,
738,DU,,3954,5second/track_03954_5s.png,1_02_R_190807110000.cfr.mp4,18353,15:19.0,2358,5s,2358__3954,,,stay_at_entrance,,,
739,D,,4014,5second/track_04014_5s.png,1_02_R_190807110000.cfr.mp4,18799,15:42.1,2358,5s,2358__4014,,,stay_at_entrance,,,
740,D,,6696,5second/track_06696_5s.png,2_02_R_190807120000.cfr.mp4,28600,23:57.7,2358,5s,2358__6696_6711,x,TRUE,stay_at_entrance,,,
741,U,,5822,5second/track_05822_5s.png,5_02_R_190807150000.cfr.mp4,25346,21:08.4,2358,5s,2358__5822,,,,,,
742,D,,14841,5second/track_14841_5s.png,5_02_R_190807150000.cfr.mp4,64555,53:55.4,2358,5s,2358__14841_14862,,,u-turn in trajectory,,,
743,U,,9595,5second/track_09595_5s.png,6_02_R_190807160000.cfr.mp4,41165,34:19.7,2358,5s,2358__9595,x,,,,,
744,DU,,2244,5second/track_02244_5s.png,26_02_R_190808110000.cfr.mp4,8126,06:49.8,2358,5s,2358__2244,,,,,,
745,D,,4738,5second/track_04738_5s.png,26_02_R_190808110000.cfr.mp4,17197,14:21.5,2358,5s,2358__4738,,,,,,
746,U,,12178,5second/track_12178_5s.png,27_02_R_190808120000.cfr.mp4,44920,37:27.2,2358,5s,2358__12178,,,,,,
747,D,,6598,5second/track_06598_5s.png,29_02_R_190808140000.cfr.mp4,30630,25:32.5,2358,5s,2358__6598,,,,,,
748,U,,18291,5second/track_18291_5s.png,30_02_R_190808150000.cfr.mp4,62330,51:57.9,2358,5s,2358__18291,,,,,,
749,x,TRUE,106,5second/track_00106_5s.png,1_02_R_190807110000.cfr.mp4,531,00:27.2,2364,5s,2364__106,,,stay_at_exit,TRUE,,TRUE
750,UD,,520,5second/track_00520_5s.png,1_02_R_190807110000.cfr.mp4,2354,02:07.7,2364,5s,2364__520_540,x,,,,,
751,x,TRUE,676,5second/track_00676_5s.png,1_02_R_190807110000.cfr.mp4,3072,02:33.9,2364,5s,2364__676,,,stay_at_exit,TRUE,,TRUE
752,UD,,709,5second/track_00709_5s.png,1_02_R_190807110000.cfr.mp4,3186,02:42.8,2364,5s,2364__709,,,,,,
753,UD,,959,5second/track_00959_5s.png,1_02_R_190807110000.cfr.mp4,4156,03:31.4,2364,5s,2364__959,,,,,,
754,U,,1607,5second/track_01607_5s.png,1_02_R_190807110000.cfr.mp4,7221,06:02.8,2364,5s,2364__1607,,,,,,
755,D,,3728,5second/track_03728_5s.png,1_02_R_190807110000.cfr.mp4,16931,14:09.6,2364,5s,2364__3728,,,,,,
756,UD,,3743,5second/track_03743_5s.png,1_02_R_190807110000.cfr.mp4,17117,14:24.0,2364,5s,2364__3743,,,,,,
757,x,TRUE,3911,5second/track_03911_5s.png,1_02_R_190807110000.cfr.mp4,18150,15:09.2,2364,5s,2364__3911,,,,,,
758,U,,3920,5second/track_03920_5s.png,1_02_R_190807110000.cfr.mp4,16425,13:51.5,2364,5s,2364__3920,,,,FALSE,,TRUE
759,DU,,4013,5second/track_04013_5s.png,1_02_R_190807110000.cfr.mp4,18787,15:50.5,2364,5s,2364__4013,,,,,,
760,D,,4272,5second/track_04272_5s.png,1_02_R_190807110000.cfr.mp4,20357,17:25.6,2364,5s,2364__4272_4284_4296_4328,x,TRUE,,FALSE,,TRUE
761,UD,FALSE,4412,5second/track_04412_5s.png,1_02_R_190807110000.cfr.mp4,21301,17:49.3,2364,5s,2364__4412,,,stay_at_exit,FALSE,,TRUE
762,x,TRUE,4446,5second/track_04446_5s.png,1_02_R_190807110000.cfr.mp4,21534,28:43.1,2364,5s,2364__4446,,,,TRUE,,TRUE
763,D,,4490,5second/track_04490_5s.png,1_02_R_190807110000.cfr.mp4,21795,18:16.1,2364,5s,2364__4490,,,,,,
764,U,,4902,5second/track_04902_5s.png,1_02_R_190807110000.cfr.mp4,23790,19:51.6,2364,5s,2364__4902,,,,,,
765,DU,FALSE,5532,5second/track_05532_5s.png,1_02_R_190807110000.cfr.mp4,27833,23:13.4,2364,5s,2364__5532,,,stay_at_entrance,FALSE,,TRUE
766,DU,FALSE,6211,5second/track_06211_5s.png,1_02_R_190807110000.cfr.mp4,31681,26:25.0,2364,5s,2364__6211_6212,,,stay_at_entrance,FALSE,,TRUE
767,D,,6246,5second/track_06246_5s.png,1_02_R_190807110000.cfr.mp4,31859,26:35.8,2364,5s,2364__6246_6249,x,,,,,
768,UD,,6344,5second/track_06344_5s.png,1_02_R_190807110000.cfr.mp4,32417,27:03.2,2364,5s,2364__6344,,,,,,
769,UD,,6455,5second/track_06455_5s.png,1_02_R_190807110000.cfr.mp4,33011,27:34.6,2364,5s,2364__6455,,,,,,
770,UD,TRUE,6986,5second/track_06986_5s.png,1_02_R_190807110000.cfr.mp4,35678,29:45.0,2364,5s,2364__6986,,,stay_at_exit,TRUE,,TRUE
771,U,,7021,5second/track_07021_5s.png,1_02_R_190807110000.cfr.mp4,35814,29:55.0,2364,5s,2364__7021,,,,,,
772,U,,7069,5second/track_07069_5s.png,1_02_R_190807110000.cfr.mp4,36182,30:14.3,2364,5s,2364__7069,,,,,,
773,D,,7133,5second/track_07133_5s.png,1_02_R_190807110000.cfr.mp4,36415,30:25.6,2364,5s,2364__7133,,,,,,
774,UD,,7354,5second/track_07354_5s.png,1_02_R_190807110000.cfr.mp4,37378,31:21.4,2364,5s,2364__7354_7375,,,stay_at_exit,,,
775,U,,7422,5second/track_07422_5s.png,1_02_R_190807110000.cfr.mp4,37741,31:39.2,2364,5s,2364__7422_7434,,,,,,
776,DU,,7494,5second/track_07494_5s.png,1_02_R_190807110000.cfr.mp4,38116,31:59.7,2364,5s,2364__7494_7530,x,,,,,
777,x,TRUE,7649,5second/track_07649_5s.png,1_02_R_190807110000.cfr.mp4,39065,32:34.0,2364,5s,2364__7649,,,stay_at_entrance,TRUE,,TRUE
778,D,,7665,5second/track_07665_5s.png,1_02_R_190807110000.cfr.mp4,39265,32:46.8,2364,5s,2364__7665,,,,,,
779,DU,,8019,5second/track_08019_5s.png,1_02_R_190807110000.cfr.mp4,40900,34:19.4,2364,5s,2364__8019_8036,x,TRUE,complex u-turn,,,
780,D,,8489,5second/track_08489_5s.png,1_02_R_190807110000.cfr.mp4,44118,36:50.1,2364,5s,2364__8489,,,,,,
781,U,,8627,5second/track_08627_5s.png,1_02_R_190807110000.cfr.mp4,44839,37:24.0,2364,5s,2364__8627,,,,,,
782,D,,8731,5second/track_08731_5s.png,1_02_R_190807110000.cfr.mp4,45223,37:43.4,2364,5s,2364__8731,,,,,,
783,UD,,8858,5second/track_08858_5s.png,1_02_R_190807110000.cfr.mp4,45797,38:12.4,2364,5s,2364__8858,,,,,,
784,U,,9287,5second/track_09287_5s.png,1_02_R_190807110000.cfr.mp4,47492,39:51.6,2364,5s,2364__9287,,,,,,
785,D,,11344,5second/track_11344_5s.png,1_02_R_190807110000.cfr.mp4,57881,48:16.7,2364,5s,2364__11344,,,,,,
786,U,,11396,5second/track_11396_5s.png,1_02_R_190807110000.cfr.mp4,58178,48:42.1,2364,5s,2364__11396_11412_11429,x,x,u-turn in trajectory,,,
787,D,,11528,5second/track_11528_5s.png,1_02_R_190807110000.cfr.mp4,58841,49:09.9,2364,5s,2364__11528,,,,,,
788,U,,11713,5second/track_11713_5s.png,1_02_R_190807110000.cfr.mp4,59866,50:00.5,2364,5s,2364__11713,,,,,,
789,x,TRUE,11717,5second/track_11717_5s.png,1_02_R_190807110000.cfr.mp4,59889,49:54.4,2364,5s,2364__11717,,,,TRUE,,TRUE
790,DU,,11739,5second/track_11739_5s.png,1_02_R_190807110000.cfr.mp4,60041,50:10.0,2364,5s,2364__11739,,,,,,
791,DU,TRUE,11795,5second/track_11795_5s.png,1_02_R_190807110000.cfr.mp4,60545,50:30.6,2364,5s,2364__11795_11797,x,,stay_at_entrance,TRUE,,TRUE
792,DU,,11830,5second/track_11830_5s.png,1_02_R_190807110000.cfr.mp4,60791,50:40.6,2364,5s,2364__11830,,,stay_at_entrance,,,
793,DU,,11930,5second/track_11930_5s.png,1_02_R_190807110000.cfr.mp4,61247,51:09.4,2364,5s,2364__11930,,,,,,
794,D,,12199,5second/track_12199_5s.png,1_02_R_190807110000.cfr.mp4,62767,52:21.2,2364,5s,2364__12199,,,,,,
795,U,,12503,5second/track_12503_5s.png,1_02_R_190807110000.cfr.mp4,64413,53:47.3,2364,5s,2364__12503,,,,,,
796,D,,13259,5second/track_13259_5s.png,1_02_R_190807110000.cfr.mp4,68238,56:53.5,2364,5s,2364__13259,,,,,,
797,UD,,13314,5second/track_13314_5s.png,1_02_R_190807110000.cfr.mp4,68435,57:07.4,2364,5s,2364__13314,,,,,,
798,DU,,13602,5second/track_13602_5s.png,1_02_R_190807110000.cfr.mp4,70181,58:31.2,2364,5s,2364__13602,,,,,,
799,DU,,13715,5second/track_13715_5s.png,1_02_R_190807110000.cfr.mp4,71021,59:14.2,2364,5s,2364__13715,,,,,,
800,DU,,13743,5second/track_13743_5s.png,1_02_R_190807110000.cfr.mp4,71205,59:22.4,2364,5s,2364__13743,,,,,,
801,U,,13794,5second/track_13794_5s.png,1_02_R_190807110000.cfr.mp4,71401,59:36.8,2364,5s,2364__13794_13803,x,,u-turn in trajectory,,,
802,D,,13871,5second/track_13871_5s.png,1_02_R_190807110000.cfr.mp4,71873,59:59.2,2364,5s,2364__13871,,,end_on_ramp,,,
803,UD,,33,5second/track_00033_5s.png,2_02_R_190807120000.cfr.mp4,130,00:24.8,2364,5s,2364__33_103,x,TRUE,end_on_ramp,,,
804,UD,,744,5second/track_00744_5s.png,2_02_R_190807120000.cfr.mp4,3520,03:03.1,2364,5s,2364__744,,,,,,
805,UD,TRUE,1374,5second/track_01374_5s.png,2_02_R_190807120000.cfr.mp4,6373,05:20.5,2364,5s,2364__1374_1377,x,,stay_at_exit,TRUE,,TRUE
806,U,,1528,5second/track_01528_5s.png,2_02_R_190807120000.cfr.mp4,6921,05:57.1,2364,5s,2364__1528_1545,,,,,,
