group_id,event,ambiguousflag,short_interruption,complex,error,comment,to_review,labelbee_valid,track_id,filename,video,datetime,tagid,mergethreshold,eventid,frame
573,U,,,,,no_tag,,,6514,5second/id_0573_track_06514_5s.png,6_02_R_190807160000.cfr.mp4,23:31.9,1373,5s,1373__6514,28238
574,DU,,,,True,no_tag,,True,2621,5second/id_0574_track_02621_5s.png,29_02_R_190808140000.cfr.mp4,10:31.6,1387,5s,1387__2621,12632
575,DU,,,,True,,,True,6778,5second/id_0575_track_06778_5s.png,30_02_R_190808150000.cfr.mp4,20:06.1,1392,5s,1392__6778,24122
576,U,,,,,,,,20537,5second/id_0576_track_20537_5s.png,31_02_R_190808160000.cfr.mp4,39:15.1,1402,5s,1402__20537,47102
577,DU,,,,,,,,20707,5second/id_0577_track_20707_5s.png,31_02_R_190808160000.cfr.mp4,39:40.8,1402,5s,1402__20707,47616
578,,,,,True,id_swap,the entrance at f47803 is id_swap,True,20791,5second/id_0578_track_20791_5s.png,31_02_R_190808160000.cfr.mp4,39:59.6,1402,5s,1402__20791_20812_20852_20874,47992
579,U,,,,,,,,20986,5second/id_0579_track_20986_5s.png,31_02_R_190808160000.cfr.mp4,40:16.0,1402,5s,1402__20986,48320
580,DU,,,,,,,True,1302,5second/id_0580_track_01302_5s.png,31_02_R_190808160000.cfr.mp4,03:43.1,1403,5s,1403__1302_1326_1356,4462
581,DU,,,,,,,,1546,5second/id_0581_track_01546_5s.png,31_02_R_190808160000.cfr.mp4,04:21.4,1403,5s,1403__1546,5228
582,D,,,,,,,,2263,5second/id_0582_track_02263_5s.png,31_02_R_190808160000.cfr.mp4,06:10.8,1403,5s,1403__2263,7416
583,UD,,,,,,,,2401,5second/id_0583_track_02401_5s.png,31_02_R_190808160000.cfr.mp4,06:28.6,1403,5s,1403__2401,7772
584,UD,,,,,,,,2506,5second/id_0584_track_02506_5s.png,31_02_R_190808160000.cfr.mp4,06:56.1,1403,5s,1403__2506,8322
585,UD,,,,,,,,3382,5second/id_0585_track_03382_5s.png,31_02_R_190808160000.cfr.mp4,08:44.8,1403,5s,1403__3382,10496
586,U,,,,,,,,3704,5second/id_0586_track_03704_5s.png,31_02_R_190808160000.cfr.mp4,09:28.4,1403,5s,1403__3704,11368
587,D,,,,,,,,3989,5second/id_0587_track_03989_5s.png,31_02_R_190808160000.cfr.mp4,10:03.8,1403,5s,1403__3989,12076
588,U,,,,,,,,4452,5second/id_0588_track_04452_5s.png,31_02_R_190808160000.cfr.mp4,10:55.2,1403,5s,1403__4452,13104
589,D,,,,,,,True,5603,5second/id_0589_track_05603_5s.png,31_02_R_190808160000.cfr.mp4,13:06.6,1403,5s,1403__5603,15732
590,UD,,,,,,,,5713,5second/id_0590_track_05713_5s.png,31_02_R_190808160000.cfr.mp4,13:19.5,1403,5s,1403__5713,15990
591,U,,,,,test,,,7280,5second/id_0591_track_07280_5s.png,31_02_R_190808160000.cfr.mp4,16:06.1,1403,5s,1403__7280,19322
592,D,,,,,,,,17271,5second/id_0592_track_17271_5s.png,31_02_R_190808160000.cfr.mp4,31:23.2,1403,5s,1403__17271,37664
593,UD,,,,,,,,17539,5second/id_0593_track_17539_5s.png,31_02_R_190808160000.cfr.mp4,32:08.4,1403,5s,1403__17539_17618,38568
594,U,,,,True,id_swap,,True,18104,5second/id_0594_track_18104_5s.png,31_02_R_190808160000.cfr.mp4,33:13.2,1403,5s,1403__18104,39864
595,,,,,True,id_swap,,True,18132,5second/id_0595_track_18132_5s.png,31_02_R_190808160000.cfr.mp4,33:18.3,1403,5s,1403__18132,39966
596,D,,,,,,,,18504,5second/id_0596_track_18504_5s.png,31_02_R_190808160000.cfr.mp4,34:04.9,1403,5s,1403__18504,40898
597,U,,,,,,,,18785,5second/id_0597_track_18785_5s.png,31_02_R_190808160000.cfr.mp4,34:39.0,1403,5s,1403__18785,41580
598,,,,,True,no_tag,,True,4150,5second/id_0598_track_04150_5s.png,4_02_R_190807140000.cfr.mp4,19:46.6,1412,5s,1412__4150,23732
599,D,,,,,,,,14724,5second/id_0599_track_14724_5s.png,6_02_R_190807160000.cfr.mp4,49:07.4,1414,5s,1414__14724,58948
600,D,,,,,,,,14875,5second/id_0600_track_14875_5s.png,6_02_R_190807160000.cfr.mp4,49:32.4,1414,5s,1414__14875,59448
601,D,,,,,,,,16136,5second/id_0601_track_16136_5s.png,31_02_R_190808160000.cfr.mp4,29:09.0,1414,5s,1414__16136,34980
602,U,,,,True,no_tag,,True,14136,5second/id_0602_track_14136_5s.png,31_02_R_190808160000.cfr.mp4,25:30.0,1439,5s,1439__14136,30600
603,,,,,True,no_tag,,True,5482,5second/id_0603_track_05482_5s.png,26_02_R_190808110000.cfr.mp4,17:18.7,1447,5s,1447__5482,20774
604,U,,,,,,,True,16128,5second/id_0604_track_16128_5s.png,26_02_R_190808110000.cfr.mp4,56:32.8,1473,5s,1473__16128,67856
605,D,,,,,,,,13205,5second/id_0605_track_13205_5s.png,27_02_R_190808120000.cfr.mp4,41:04.5,1473,5s,1473__13205,49290
606,D,,,,,,,True,13738,5second/id_0606_track_13738_5s.png,1_02_R_190807110000.cfr.mp4,59:20.0,1508,5s,1508__13738,71200
607,D,,,,,,,,11104,5second/id_0607_track_11104_5s.png,4_02_R_190807140000.cfr.mp4,46:02.1,1508,5s,1508__11104,55242
608,D,,,,,,,,3040,5second/id_0608_track_03040_5s.png,26_02_R_190808110000.cfr.mp4,09:25.1,1508,5s,1508__3040,11302
609,U,,,,,,,,11276,5second/id_0609_track_11276_5s.png,26_02_R_190808110000.cfr.mp4,38:07.8,1508,5s,1508__11276,45756
610,D,,,,,,,,8412,5second/id_0610_track_08412_5s.png,27_02_R_190808120000.cfr.mp4,26:16.6,1508,5s,1508__8412,31532
611,U,,,,,,,,877,5second/id_0611_track_00877_5s.png,29_02_R_190808140000.cfr.mp4,03:37.4,1508,5s,1508__877,4348
612,D,,,,,,,,1731,5second/id_0612_track_01731_5s.png,29_02_R_190808140000.cfr.mp4,07:06.8,1508,5s,1508__1731,8536
613,D,,,,True,id_swap,swap at the end. track shape ok,True,21523,5second/id_0613_track_21523_5s.png,31_02_R_190808160000.cfr.mp4,41:38.8,1508,5s,1508__21523,49976
614,,,,,True,no_tag,,True,16763,5second/id_0614_track_16763_5s.png,30_02_R_190808150000.cfr.mp4,47:39.9,1518,5s,1518__16763,57198
615,,,,,True,no_tag,,True,11626,5second/id_0615_track_11626_5s.png,26_02_R_190808110000.cfr.mp4,39:10.2,1546,5s,1546__11626,47004
616,,,,,True,no_tag,,True,14229,5second/id_0616_track_14229_5s.png,5_02_R_190807150000.cfr.mp4,52:32.2,1567,5s,1567__14229,63044
617,,,,,True,noise,,True,10406,5second/id_0617_track_10406_5s.png,29_02_R_190808140000.cfr.mp4,38:06.0,1587,5s,1587__10406,45720
618,,,,,True,no_tag,,True,6108,5second/id_0618_track_06108_5s.png,30_02_R_190808150000.cfr.mp4,17:45.5,1604,5s,1604__6108,21310
619,D,,,True,,,,,9642,5second/id_0619_track_09642_5s.png,27_02_R_190808120000.cfr.mp4,29:49.3,1640,5s,1640__9642_9664,35786
620,UD,,,,,,,,9920,5second/id_0620_track_09920_5s.png,27_02_R_190808120000.cfr.mp4,30:34.9,1640,5s,1640__9920,36698
621,U,,,,,,,,9996,5second/id_0621_track_09996_5s.png,27_02_R_190808120000.cfr.mp4,30:45.5,1640,5s,1640__9996,36910
622,DU,,,,,,,,10066,5second/id_0622_track_10066_5s.png,27_02_R_190808120000.cfr.mp4,31:00.8,1640,5s,1640__10066,37216
623,DU,,,True,,,,,10200,5second/id_0623_track_10200_5s.png,27_02_R_190808120000.cfr.mp4,31:23.7,1640,5s,1640__10200_10241,37674
624,DU,,,,,,,,10283,5second/id_0624_track_10283_5s.png,27_02_R_190808120000.cfr.mp4,31:45.9,1640,5s,1640__10283,38118
625,D,,,,,,,,10481,5second/id_0625_track_10481_5s.png,27_02_R_190808120000.cfr.mp4,32:17.3,1640,5s,1640__10481,38746
626,UD,,,,,,,,10654,5second/id_0626_track_10654_5s.png,27_02_R_190808120000.cfr.mp4,32:50.6,1640,5s,1640__10654,39412
627,U,,,,,,,True,10845,5second/id_0627_track_10845_5s.png,27_02_R_190808120000.cfr.mp4,33:39.6,1640,5s,1640__10845,40392
628,DU,,,,,,,True,11757,5second/id_0628_track_11757_5s.png,27_02_R_190808120000.cfr.mp4,36:01.6,1640,5s,1640__11757,43232
629,D,,,,,,,,12348,5second/id_0629_track_12348_5s.png,27_02_R_190808120000.cfr.mp4,38:21.7,1640,5s,1640__12348_12358,46034
630,U,,,,,,,,12454,5second/id_0630_track_12454_5s.png,27_02_R_190808120000.cfr.mp4,38:32.8,1640,5s,1640__12454,46256
631,DU,,,,,,,,12517,5second/id_0631_track_12517_5s.png,27_02_R_190808120000.cfr.mp4,38:52.1,1640,5s,1640__12517,46642
632,DU,,,,,,,,12681,5second/id_0632_track_12681_5s.png,27_02_R_190808120000.cfr.mp4,39:25.5,1640,5s,1640__12681,47310
633,DU,,,,,,,,13109,5second/id_0633_track_13109_5s.png,27_02_R_190808120000.cfr.mp4,40:41.0,1640,5s,1640__13109,48820
634,D,,,,,,,,13300,5second/id_0634_track_13300_5s.png,27_02_R_190808120000.cfr.mp4,41:25.7,1640,5s,1640__13300,49714
635,UD,,,,,,,True,13445,5second/id_0635_track_13445_5s.png,27_02_R_190808120000.cfr.mp4,41:47.5,1640,5s,1640__13445,50150
636,U,,,,,,,,13776,5second/id_0636_track_13776_5s.png,27_02_R_190808120000.cfr.mp4,42:47.7,1640,5s,1640__13776,51354
637,DU,,,True,,,,,16480,5second/id_0637_track_16480_5s.png,27_02_R_190808120000.cfr.mp4,52:55.1,1640,5s,1640__16480_16513,63502
638,D,,,,,,,,16621,5second/id_0638_track_16621_5s.png,27_02_R_190808120000.cfr.mp4,53:23.4,1640,5s,1640__16621,64068
639,U,,,,,,,,16688,5second/id_0639_track_16688_5s.png,27_02_R_190808120000.cfr.mp4,53:36.3,1640,5s,1640__16688,64326
640,D,,,,,,,,16896,5second/id_0640_track_16896_5s.png,27_02_R_190808120000.cfr.mp4,54:30.2,1640,5s,1640__16896,65404
641,U,,,,,,,,17736,5second/id_0641_track_17736_5s.png,27_02_R_190808120000.cfr.mp4,58:03.8,1640,5s,1640__17736_17758,69676
642,D,,,,,,,,17798,5second/id_0642_track_17798_5s.png,27_02_R_190808120000.cfr.mp4,58:13.7,1640,5s,1640__17798,69874
643,U,,,,,,,,18319,5second/id_0643_track_18319_5s.png,27_02_R_190808120000.cfr.mp4,59:50.8,1640,5s,1640__18319,71816
644,D,,,,,,,,55,5second/id_0644_track_00055_5s.png,28_02_R_190808130000.cfr.mp4,00:10.6,1640,5s,1640__55_73,212
645,D,,,,,,,,13517,5second/id_0645_track_13517_5s.png,28_02_R_190808130000.cfr.mp4,48:37.9,1640,5s,1640__13517,58358
646,UD,,,,,,,,14507,5second/id_0646_track_14507_5s.png,28_02_R_190808130000.cfr.mp4,52:06.7,1640,5s,1640__14507_14516_14527_14533,62534
647,D,,,,,,,,3410,5second/id_0647_track_03410_5s.png,26_02_R_190808110000.cfr.mp4,10:36.0,1686,5s,1686__3410,12720
648,U,,,,,,,True,4149,5second/id_0648_track_04149_5s.png,26_02_R_190808110000.cfr.mp4,12:41.6,1686,5s,1686__4149,15232
649,DU,,,,True,tracking_error,,True,2523,5second/id_0649_track_02523_5s.png,1_02_R_190807110000.cfr.mp4,09:20.7,1697,5s,1697__2523,11214
650,,,,,True,id_swap,,True,2526,5second/id_0650_track_02526_5s.png,1_02_R_190807110000.cfr.mp4,09:22.9,1697,5s,1697__2526_2530_2534,11258
651,DU,,,True,,,,,2539,5second/id_0651_track_02539_5s.png,1_02_R_190807110000.cfr.mp4,09:36.0,1697,5s,1697__2539_2564_2583,11520
652,D,,,,,,,,2638,5second/id_0652_track_02638_5s.png,1_02_R_190807110000.cfr.mp4,10:04.2,1697,5s,1697__2638,12084
653,U,,,,,side_bee,challenging sidebee,True,2748,5second/id_0653_track_02748_5s.png,1_02_R_190807110000.cfr.mp4,10:15.6,1697,5s,1697__2748,12312
654,DU,,,,,,,,2822,5second/id_0654_track_02822_5s.png,1_02_R_190807110000.cfr.mp4,10:31.7,1697,5s,1697__2822_2831,12634
655,,,,,True,,id_swap,True,2872,5second/id_0655_track_02872_5s.png,1_02_R_190807110000.cfr.mp4,10:57.3,1697,5s,1697__2872,13146
656,,,,,True,id_swap,,True,2873,5second/id_0656_track_02873_5s.png,1_02_R_190807110000.cfr.mp4,10:47.8,1697,5s,1697__2873_2900,12956
657,D,,,,,,,,2902,5second/id_0657_track_02902_5s.png,1_02_R_190807110000.cfr.mp4,10:57.0,1697,5s,1697__2902,13140
658,,,,,,short_track,,True,2924,5second/id_0658_track_02924_5s.png,1_02_R_190807110000.cfr.mp4,10:48.4,1697,5s,1697__2924,12968
659,DU,,,,,,,,3011,5second/id_0659_track_03011_5s.png,1_02_R_190807110000.cfr.mp4,11:05.9,1697,5s,1697__3011_3012,13318
660,DU,,,,,,,,3029,5second/id_0660_track_03029_5s.png,1_02_R_190807110000.cfr.mp4,11:21.7,1697,5s,1697__3029_3042,13634
661,DU,,,,,,,,3097,5second/id_0661_track_03097_5s.png,1_02_R_190807110000.cfr.mp4,11:42.2,1697,5s,1697__3097,14044
662,D,,,,,,,,3219,5second/id_0662_track_03219_5s.png,1_02_R_190807110000.cfr.mp4,12:21.4,1697,5s,1697__3219_3258,14828
663,DU,,,,,,,,3357,5second/id_0663_track_03357_5s.png,1_02_R_190807110000.cfr.mp4,12:47.7,1697,5s,1697__3357_3368_3375,15354
664,DU,,,,,,,,3405,5second/id_0664_track_03405_5s.png,1_02_R_190807110000.cfr.mp4,13:00.3,1697,5s,1697__3405,15606
665,D,,,True,,,,,3534,5second/id_0665_track_03534_5s.png,1_02_R_190807110000.cfr.mp4,13:50.2,1697,5s,1697__3534_3582,16604
666,U,,,True,,,,True,3701,5second/id_0666_track_03701_5s.png,1_02_R_190807110000.cfr.mp4,14:16.7,1697,5s,1697__3701_3708_3729,17134
667,D,,,,,,,,3772,5second/id_0667_track_03772_5s.png,1_02_R_190807110000.cfr.mp4,14:33.0,1697,5s,1697__3772,17460
668,D,,,,,,,,2548,5second/id_0668_track_02548_5s.png,6_02_R_190807160000.cfr.mp4,09:06.3,1697,5s,1697__2548,10926
669,U,,,,,,,,10605,5second/id_0669_track_10605_5s.png,6_02_R_190807160000.cfr.mp4,37:31.9,1697,5s,1697__10605,45038
670,D,,,,,,,,3539,5second/id_0670_track_03539_5s.png,26_02_R_190808110000.cfr.mp4,10:58.3,1697,5s,1697__3539,13166
671,DU,,,,,,,,8768,5second/id_0671_track_08768_5s.png,30_02_R_190808150000.cfr.mp4,26:22.5,1697,5s,1697__8768,31650
672,D,,,,,,,,20276,5second/id_0672_track_20276_5s.png,30_02_R_190808150000.cfr.mp4,57:34.6,1697,5s,1697__20276_20327,69092
673,U,,,,,,,,20435,5second/id_0673_track_20435_5s.png,30_02_R_190808150000.cfr.mp4,58:08.7,1697,5s,1697__20435_20532,69774
674,,,,,True,no_tag,,True,2812,5second/id_0674_track_02812_5s.png,5_02_R_190807150000.cfr.mp4,09:59.3,1713,5s,1713__2812,11986
675,D,,,,,,,,10782,5second/id_0675_track_10782_5s.png,4_02_R_190807140000.cfr.mp4,44:50.3,1741,5s,1741__10782,53806
676,D,,,,,,,,3679,5second/id_0676_track_03679_5s.png,26_02_R_190808110000.cfr.mp4,11:24.2,1741,5s,1741__3679,13684
677,D,,,,,,,,1367,5second/id_0677_track_01367_5s.png,28_02_R_190808130000.cfr.mp4,05:03.8,1741,5s,1741__1367,6076
678,D,,,,,,,,1590,5second/id_0678_track_01590_5s.png,29_02_R_190808140000.cfr.mp4,06:25.6,1741,5s,1741__1590,7712
679,D,,,,,,,,6769,5second/id_0679_track_06769_5s.png,30_02_R_190808150000.cfr.mp4,19:29.8,1741,5s,1741__6769,23396
680,D,,,,,crowded,,True,9332,5second/id_0680_track_09332_5s.png,31_02_R_190808160000.cfr.mp4,18:53.0,1774,5s,1774__9332,22660
681,,,,,True,no_tag,,True,4674,5second/id_0681_track_04674_5s.png,27_02_R_190808120000.cfr.mp4,17:19.5,1796,5s,1796__4674,20790
682,,,,,True,,,True,11011,5second/id_0682_track_11011_5s.png,1_02_R_190807110000.cfr.mp4,46:52.0,1802,5s,1802__11011,56240
683,,,,,True,,,True,982,5second/id_0683_track_00982_5s.png,1_02_R_190807110000.cfr.mp4,03:33.5,1849,5s,1849__982,4270
684,,,,,True,no_tag,,True,12098,5second/id_0684_track_12098_5s.png,29_02_R_190808140000.cfr.mp4,46:58.2,1869,5s,1869__12098,56364
685,,,,,True,,,True,10786,5second/id_0685_track_10786_5s.png,28_02_R_190808130000.cfr.mp4,39:43.2,1870,5s,1870__10786,47664
686,,,,,True,no_tag,,True,10022,5second/id_0686_track_10022_5s.png,30_02_R_190808150000.cfr.mp4,30:11.2,1870,5s,1870__10022,36224
687,,,,,True,no_tag,,True,6073,5second/id_0687_track_06073_5s.png,1_02_R_190807110000.cfr.mp4,25:50.7,1900,5s,1900__6073,31014
688,,,,,True,no_tag,,True,13059,5second/id_0688_track_13059_5s.png,4_02_R_190807140000.cfr.mp4,52:41.3,1907,5s,1907__13059,63226
689,UD,,,,,stay_at_border,,True,13082,5second/id_0689_track_13082_5s.png,4_02_R_190807140000.cfr.mp4,52:39.7,1907,5s,1907__13082,63194
690,UD,,,,,,,,13152,5second/id_0690_track_13152_5s.png,4_02_R_190807140000.cfr.mp4,53:02.9,1907,5s,1907__13152_13169,63658
691,UD,,,,,stay_at_border,,True,13337,5second/id_0691_track_13337_5s.png,4_02_R_190807140000.cfr.mp4,53:33.0,1907,5s,1907__13337,64260
692,U,,,,,,,,15045,5second/id_0692_track_15045_5s.png,4_02_R_190807140000.cfr.mp4,58:48.3,1907,5s,1907__15045_15088,70566
693,DU,,,,,,,,15175,5second/id_0693_track_15175_5s.png,4_02_R_190807140000.cfr.mp4,59:05.6,1907,5s,1907__15175,70912
694,,,,,True,,,True,6743,5second/id_0694_track_06743_5s.png,5_02_R_190807150000.cfr.mp4,24:05.8,1922,5s,1922__6743,28916
695,,,,,True,noise,,True,5,5second/id_0695_track_00005_5s.png,3_02_R_190807130000.cfr.mp4,00:00.3,1950,5s,1950__5,6
696,,,,,True,,,True,14297,5second/id_0696_track_14297_5s.png,26_02_R_190808110000.cfr.mp4,49:51.4,1951,5s,1951__14297,59828
697,,,,,True,,,True,20471,5second/id_0697_track_20471_5s.png,31_02_R_190808160000.cfr.mp4,39:00.6,1951,5s,1951__20471,46812
698,D,,,,True,wrong_id,"correct track, wrong id",True,2759,5second/id_0698_track_02759_5s.png,30_02_R_190808150000.cfr.mp4,07:56.0,1953,5s,1953__2759,9520
699,,,,,True,no_tag,,True,10552,5second/id_0699_track_10552_5s.png,30_02_R_190808150000.cfr.mp4,31:08.4,1954,5s,1954__10552,37368
700,U,,,,True,"tag_221,wrong_id","crrect track, wrong id",True,3741,5second/id_0700_track_03741_5s.png,31_02_R_190808160000.cfr.mp4,09:36.4,1989,5s,1989__3741,11528
701,,,,,True,,,,8796,5second/id_0701_track_08796_5s.png,4_02_R_190807140000.cfr.mp4,38:00.5,2003,5s,2003__8796,45610
702,,,,,True,no_tag,,True,11440,5second/id_0702_track_11440_5s.png,28_02_R_190808130000.cfr.mp4,41:29.8,2096,5s,2096__11440,49796
703,,,,,True,no_tag,,True,165,5second/id_0703_track_00165_5s.png,1_02_R_190807110000.cfr.mp4,00:41.6,2129,5s,2129__165,832
704,,,,,True,,,,5694,5second/id_0704_track_05694_5s.png,28_02_R_190808130000.cfr.mp4,22:17.5,2129,5s,2129__5694,26750
705,D,,,,,,,,2729,5second/id_0705_track_02729_5s.png,2_02_R_190807120000.cfr.mp4,09:35.3,2140,5s,2140__2729,11506
706,,,,,,,,True,1422,5second/id_0706_track_01422_5s.png,3_02_R_190807130000.cfr.mp4,07:17.7,2140,5s,2140__1422,8754
707,,,,,,,,True,9167,5second/id_0707_track_09167_5s.png,4_02_R_190807140000.cfr.mp4,39:31.8,2140,5s,2140__9167,47436
708,,,,,True,,,True,1569,5second/id_0708_track_01569_5s.png,30_02_R_190808150000.cfr.mp4,04:37.4,2203,5s,2203__1569,5548
709,,,,,True,no_tag,,True,13921,5second/id_0709_track_13921_5s.png,4_02_R_190807140000.cfr.mp4,55:23.5,2230,5s,2230__13921,66470
710,,,,,True,,,,11516,5second/id_0710_track_11516_5s.png,26_02_R_190808110000.cfr.mp4,38:48.6,2248,5s,2248__11516,46572
711,,,,,True,no_tag,,True,13812,5second/id_0711_track_13812_5s.png,1_02_R_190807110000.cfr.mp4,59:44.7,2253,5s,2253__13812,71694
712,,,,,True,no_tag,,True,10241,5second/id_0712_track_10241_5s.png,26_02_R_190808110000.cfr.mp4,34:19.2,2262,5s,2262__10241,41184
713,D,,,,,,,True,2066,5second/id_0713_track_02066_5s.png,1_02_R_190807110000.cfr.mp4,07:47.9,2289,5s,2289__2066,9358
714,,,,,True,no_tag,,True,9499,5second/id_0714_track_09499_5s.png,1_02_R_190807110000.cfr.mp4,40:18.1,2289,5s,2289__9499,48362
715,U,,,,,,,,6080,5second/id_0715_track_06080_5s.png,4_02_R_190807140000.cfr.mp4,28:02.4,2289,5s,2289__6080,33648
716,,,,,True,noise,,True,9011,5second/id_0716_track_09011_5s.png,4_02_R_190807140000.cfr.mp4,38:55.3,2289,5s,2289__9011,46706
717,,,,,True,,,True,14755,5second/id_0717_track_14755_5s.png,5_02_R_190807150000.cfr.mp4,53:32.0,2289,5s,2289__14755,64240
718,U,,,,,,actually correct,True,5795,5second/id_0718_track_05795_5s.png,6_02_R_190807160000.cfr.mp4,20:46.1,2289,5s,2289__5795,24922
719,,,,,True,no_tag,,True,9118,5second/id_0719_track_09118_5s.png,6_02_R_190807160000.cfr.mp4,32:48.0,2289,5s,2289__9118,39360
720,D,,,,,,,True,16789,5second/id_0720_track_16789_5s.png,6_02_R_190807160000.cfr.mp4,54:11.9,2289,5s,2289__16789,65038
721,D,,,,,,,,1509,5second/id_0721_track_01509_5s.png,1_02_R_190807110000.cfr.mp4,05:48.2,2321,5s,2321__1509,6964
722,DU,,,,,,,,10303,5second/id_0722_track_10303_5s.png,5_02_R_190807150000.cfr.mp4,36:26.0,2321,5s,2321__10303,43720
723,D,,,,,,,,13240,5second/id_0723_track_13240_5s.png,26_02_R_190808110000.cfr.mp4,45:42.7,2321,5s,2321__13240,54854
724,U,,,,,,,,13277,5second/id_0724_track_13277_5s.png,26_02_R_190808110000.cfr.mp4,45:50.1,2321,5s,2321__13277_13278,55002
725,D,,,,,,,,14730,5second/id_0725_track_14730_5s.png,26_02_R_190808110000.cfr.mp4,51:39.4,2321,5s,2321__14730,61988
726,D,,,,,,,True,1761,5second/id_0726_track_01761_5s.png,1_02_R_190807110000.cfr.mp4,06:28.0,2347,5s,2347__1761,7760
727,D,,,,,,,True,10669,5second/id_0727_track_10669_5s.png,4_02_R_190807140000.cfr.mp4,44:28.7,2347,5s,2347__10669,53374
728,U,,,,,,,True,11195,5second/id_0728_track_11195_5s.png,4_02_R_190807140000.cfr.mp4,46:30.0,2347,5s,2347__11195,55800
729,U,,,,,,,True,13525,5second/id_0729_track_13525_5s.png,27_02_R_190808120000.cfr.mp4,41:56.4,2347,5s,2347__13525,50328
730,D,,,,,,,,11777,5second/id_0730_track_11777_5s.png,29_02_R_190808140000.cfr.mp4,44:04.4,2347,5s,2347__11777,52888
731,U,,,,,,,,4000,5second/id_0731_track_04000_5s.png,30_02_R_190808150000.cfr.mp4,11:43.1,2347,5s,2347__4000,14062
732,D,,,,True,no_tag,,True,7184,5second/id_0732_track_07184_5s.png,4_02_R_190807140000.cfr.mp4,31:44.8,2356,5s,2356__7184,38096
733,,,,,True,no_tag,,True,11051,5second/id_0733_track_11051_5s.png,5_02_R_190807150000.cfr.mp4,38:49.8,2356,5s,2356__11051,46596
734,,,,,True,,,,17915,5second/id_0734_track_17915_5s.png,6_02_R_190807160000.cfr.mp4,56:53.4,2356,5s,2356__17915,68268
735,,,,,True,,,True,14840,5second/id_0735_track_14840_5s.png,26_02_R_190808110000.cfr.mp4,52:07.1,2356,5s,2356__14840,62542
736,,,,,True,no_tag,,True,11744,5second/id_0736_track_11744_5s.png,29_02_R_190808140000.cfr.mp4,44:00.6,2356,5s,2356__11744,52812
737,,,,,True,no_tag,,True,12875,5second/id_0737_track_12875_5s.png,30_02_R_190808150000.cfr.mp4,37:42.4,2356,5s,2356__12875,45248
738,DU,,,,,,,True,3954,5second/id_0738_track_03954_5s.png,1_02_R_190807110000.cfr.mp4,15:19.0,2358,5s,2358__3954,18380
739,D,,,,,,,True,4014,5second/id_0739_track_04014_5s.png,1_02_R_190807110000.cfr.mp4,15:42.1,2358,5s,2358__4014,18842
740,D,,,True,,,,True,6696,5second/id_0740_track_06696_5s.png,2_02_R_190807120000.cfr.mp4,23:57.7,2358,5s,2358__6696_6711,28754
741,U,,,,,,,,5822,5second/id_0741_track_05822_5s.png,5_02_R_190807150000.cfr.mp4,21:08.4,2358,5s,2358__5822,25368
742,D,,,,,,,,14841,5second/id_0742_track_14841_5s.png,5_02_R_190807150000.cfr.mp4,53:55.4,2358,5s,2358__14841_14862,64708
743,U,,,,,,,,9595,5second/id_0743_track_09595_5s.png,6_02_R_190807160000.cfr.mp4,34:19.7,2358,5s,2358__9595,41194
744,DU,,,,,,,,2244,5second/id_0744_track_02244_5s.png,26_02_R_190808110000.cfr.mp4,06:49.8,2358,5s,2358__2244,8196
745,D,,,,,,,,4738,5second/id_0745_track_04738_5s.png,26_02_R_190808110000.cfr.mp4,14:21.5,2358,5s,2358__4738,17230
746,U,,,,,,,,12178,5second/id_0746_track_12178_5s.png,27_02_R_190808120000.cfr.mp4,37:27.2,2358,5s,2358__12178,44944
747,D,,,,,,,,6598,5second/id_0747_track_06598_5s.png,29_02_R_190808140000.cfr.mp4,25:32.5,2358,5s,2358__6598,30650
748,U,,,,,,,,18291,5second/id_0748_track_18291_5s.png,30_02_R_190808150000.cfr.mp4,51:57.9,2358,5s,2358__18291,62358
749,UD,,,,,,,True,106,5second/id_0749_track_00106_5s.png,1_02_R_190807110000.cfr.mp4,00:27.2,2364,5s,2364__106,544
750,UD,,,,,,,,520,5second/id_0750_track_00520_5s.png,1_02_R_190807110000.cfr.mp4,02:07.7,2364,5s,2364__520_540,2554
751,UD,,,,,,,,676,5second/id_0751_track_00676_5s.png,1_02_R_190807110000.cfr.mp4,02:33.9,2364,5s,2364__676,3078
752,UD,,,,,,,,709,5second/id_0752_track_00709_5s.png,1_02_R_190807110000.cfr.mp4,02:42.8,2364,5s,2364__709,3256
753,UD,,,,,,,,959,5second/id_0753_track_00959_5s.png,1_02_R_190807110000.cfr.mp4,03:31.4,2364,5s,2364__959,4228
754,U,,,,,,,,1607,5second/id_0754_track_01607_5s.png,1_02_R_190807110000.cfr.mp4,06:02.8,2364,5s,2364__1607,7256
755,D,,,,,,,True,3728,5second/id_0755_track_03728_5s.png,1_02_R_190807110000.cfr.mp4,14:09.6,2364,5s,2364__3728,16992
756,UD,,,,,,,,3743,5second/id_0756_track_03743_5s.png,1_02_R_190807110000.cfr.mp4,14:24.0,2364,5s,2364__3743,17280
757,UD,,,,,,,,3911,5second/id_0757_track_03911_5s.png,1_02_R_190807110000.cfr.mp4,15:09.2,2364,5s,2364__3911,18184
758,U,,,,,,,,3920,5second/id_0758_track_03920_5s.png,1_02_R_190807110000.cfr.mp4,13:51.5,2364,5s,2364__3920,16630
759,DU,,,,,,,,4013,5second/id_0759_track_04013_5s.png,1_02_R_190807110000.cfr.mp4,15:50.5,2364,5s,2364__4013,19010
